10,1,1254.7,448.2,35.5,98.4,0.8999999761581421,-1,-1,-1
10,2,1099.2,438.8,37.3,109.3,0.9300000071525574,-1,-1,-1
10,3,1014.2,432.8,40.0,118.4,0.8799999952316284,-1,-1,-1
10,4,585.5,446.0,87.0,262.8,0.9599999785423279,-1,-1,-1
10,5,642.1,458.7,65.1,189.7,0.9200000166893005,-1,-1,-1
10,6,933.8,435.5,39.9,111.7,0.9200000166893005,-1,-1,-1
10,7,1404.8,411.0,154.3,388.1,0.9200000166893005,-1,-1,-1
10,8,1376.2,436.1,51.2,126.9,0.8899999856948853,-1,-1,-1
11,1,1254.7,448.5,35.3,98.0,0.9100000262260437,-1,-1,-1
11,2,1099.2,439.0,37.2,108.9,0.9300000071525574,-1,-1,-1
11,3,1014.8,434.3,39.3,116.4,0.8899999856948853,-1,-1,-1
11,4,585.9,445.8,86.9,262.9,0.9599999785423279,-1,-1,-1
11,5,642.7,458.4,65.1,190.9,0.9100000262260437,-1,-1,-1
11,6,933.6,435.3,40.1,112.3,0.9200000166893005,-1,-1,-1
11,7,1415.2,410.1,153.7,389.2,0.9200000166893005,-1,-1,-1
11,8,1381.1,436.0,51.1,126.4,0.8899999856948853,-1,-1,-1
12,1,1254.6,448.1,35.4,98.3,0.8999999761581421,-1,-1,-1
12,2,1099.3,439.3,36.9,108.3,0.9300000071525574,-1,-1,-1
12,3,1015.8,435.9,38.6,114.3,0.8899999856948853,-1,-1,-1
12,4,586.1,445.6,86.7,262.8,0.9599999785423279,-1,-1,-1
12,5,642.5,458.3,65.0,191.2,0.9100000262260437,-1,-1,-1
12,6,933.1,435.4,40.1,112.1,0.9100000262260437,-1,-1,-1
12,7,1423.6,411.3,152.4,389.1,0.9200000166893005,-1,-1,-1
12,8,1384.8,435.5,51.3,126.2,0.8899999856948853,-1,-1,-1
12,9,1537.6,423.9,144.3,351.0,0.8899999856948853,-1,-1,-1
13,1,1254.6,448.2,35.4,98.4,0.8999999761581421,-1,-1,-1
13,2,1099.3,439.4,36.9,108.5,0.9300000071525574,-1,-1,-1
13,3,1015.9,437.2,37.9,112.1,0.8899999856948853,-1,-1,-1
13,4,586.3,446.4,86.2,261.8,0.9599999785423279,-1,-1,-1
13,5,641.5,459.1,64.7,191.4,0.8999999761581421,-1,-1,-1
13,6,932.9,435.4,40.2,112.5,0.9200000166893005,-1,-1,-1
13,7,1433.2,411.3,151.4,389.4,0.9100000262260437,-1,-1,-1
13,8,1386.7,434.9,51.5,126.2,0.8899999856948853,-1,-1,-1
13,9,1540.1,422.3,146.7,356.7,0.9100000262260437,-1,-1,-1
14,1,1254.6,448.2,35.4,98.9,0.8999999761581421,-1,-1,-1
14,2,1099.3,439.2,36.9,108.6,0.9300000071525574,-1,-1,-1
14,3,1016.7,437.3,38.0,112.7,0.8899999856948853,-1,-1,-1
14,4,586.9,446.9,86.0,261.2,0.9599999785423279,-1,-1,-1
14,5,642.9,459.7,64.3,191.4,0.8999999761581421,-1,-1,-1
14,6,933.0,435.9,39.9,111.3,0.9100000262260437,-1,-1,-1
14,7,1442.8,411.0,150.9,390.2,0.9300000071525574,-1,-1,-1
14,8,1389.8,433.9,52.2,127.6,0.8899999856948853,-1,-1,-1
14,9,1544.9,422.6,148.0,359.9,0.9100000262260437,-1,-1,-1
15,1,1254.8,448.7,35.1,98.2,0.8999999761581421,-1,-1,-1
15,2,1099.8,439.1,36.9,108.6,0.9300000071525574,-1,-1,-1
15,3,1017.3,438.2,37.4,111.2,0.8899999856948853,-1,-1,-1
15,4,586.7,446.2,86.3,262.3,0.9599999785423279,-1,-1,-1
15,5,643.5,460.3,63.8,190.9,0.8999999761581421,-1,-1,-1
15,6,932.9,436.1,40.0,111.7,0.9100000262260437,-1,-1,-1
15,7,1454.4,410.5,152.1,392.7,0.949999988079071,-1,-1,-1
15,8,1393.5,432.5,52.7,129.0,0.8899999856948853,-1,-1,-1
15,9,1551.6,423.7,149.9,362.8,0.9200000166893005,-1,-1,-1
16,1,1254.9,448.6,34.9,97.9,0.8999999761581421,-1,-1,-1
16,2,1100.0,439.1,36.9,108.6,0.9300000071525574,-1,-1,-1
16,3,1017.1,439.1,37.2,110.2,0.8899999856948853,-1,-1,-1
16,4,587.0,446.6,86.2,262.1,0.9599999785423279,-1,-1,-1
16,5,644.7,460.1,64.0,192.0,0.9100000262260437,-1,-1,-1
16,6,933.0,436.1,40.0,111.4,0.9100000262260437,-1,-1,-1
16,7,1467.0,408.1,157.1,399.6,0.949999988079071,-1,-1,-1
16,8,1396.9,432.4,52.1,128.6,0.8799999952316284,-1,-1,-1
16,9,1559.0,424.1,151.5,363.6,0.9300000071525574,-1,-1,-1
16,10,485.8,462.9,88.2,239.1,0.9300000071525574,-1,-1,-1
17,1,1254.8,448.1,35.1,98.7,0.8999999761581421,-1,-1,-1
17,2,1099.6,439.1,36.8,108.6,0.9300000071525574,-1,-1,-1
17,3,1016.5,437.7,38.2,113.0,0.8899999856948853,-1,-1,-1
17,4,587.5,445.7,86.2,262.6,0.9599999785423279,-1,-1,-1
17,5,645.1,461.0,64.0,192.9,0.8999999761581421,-1,-1,-1
17,6,932.9,435.9,40.1,111.8,0.9100000262260437,-1,-1,-1
17,7,1478.8,409.0,161.9,401.6,0.949999988079071,-1,-1,-1
17,8,1398.9,432.0,51.8,128.9,0.8600000143051147,-1,-1,-1
17,9,1564.4,425.7,153.5,363.3,0.9300000071525574,-1,-1,-1
17,10,488.2,466.1,87.0,235.9,0.9300000071525574,-1,-1,-1
18,1,1254.9,448.4,35.0,98.2,0.8999999761581421,-1,-1,-1
18,2,1099.5,439.3,36.7,108.2,0.9300000071525574,-1,-1,-1
18,3,1015.6,436.9,38.9,115.4,0.8899999856948853,-1,-1,-1
18,4,587.9,445.3,86.6,263.7,0.9599999785423279,-1,-1,-1
18,5,646.2,461.3,63.7,193.2,0.9100000262260437,-1,-1,-1
18,6,932.4,435.6,40.2,111.9,0.9100000262260437,-1,-1,-1
18,7,1485.2,410.0,166.2,400.7,0.949999988079071,-1,-1,-1
18,8,1401.9,432.3,50.7,127.7,0.8299999833106995,-1,-1,-1
18,9,1569.1,428.5,155.7,362.6,0.9300000071525574,-1,-1,-1
18,10,486.7,463.0,88.5,240.1,0.9300000071525574,-1,-1,-1
19,1,1254.5,448.5,34.9,98.4,0.8999999761581421,-1,-1,-1
19,2,1099.4,439.2,36.9,108.9,0.9300000071525574,-1,-1,-1
19,3,1016.4,437.5,38.7,114.5,0.8899999856948853,-1,-1,-1
19,4,589.1,445.2,86.8,264.2,0.9599999785423279,-1,-1,-1
19,5,645.9,462.0,63.8,193.7,0.9100000262260437,-1,-1,-1
19,6,932.2,435.5,40.4,112.4,0.9100000262260437,-1,-1,-1
19,7,1488.5,412.0,172.4,403.2,0.949999988079071,-1,-1,-1
19,8,1404.8,433.3,50.0,126.7,0.8299999833106995,-1,-1,-1
19,9,1572.4,429.8,158.3,362.0,0.9399999976158142,-1,-1,-1
19,10,487.1,462.2,88.8,241.2,0.9300000071525574,-1,-1,-1
20,1,1254.3,448.3,34.8,98.5,0.8999999761581421,-1,-1,-1
20,2,1099.4,439.4,36.8,108.8,0.9300000071525574,-1,-1,-1
20,3,1016.2,437.3,38.8,114.6,0.8899999856948853,-1,-1,-1
20,4,590.8,444.9,87.2,264.1,0.9599999785423279,-1,-1,-1
20,5,646.5,462.3,63.5,193.0,0.8999999761581421,-1,-1,-1
20,6,931.8,435.9,40.2,111.7,0.8999999761581421,-1,-1,-1
20,7,1492.9,412.3,180.1,407.7,0.9399999976158142,-1,-1,-1
20,8,1408.5,433.7,49.7,126.8,0.8500000238418579,-1,-1,-1
20,9,1574.6,429.1,162.2,364.7,0.9300000071525574,-1,-1,-1
20,10,486.6,459.5,90.1,244.9,0.9300000071525574,-1,-1,-1
20,11,453.4,444.4,118.3,290.4,0.949999988079071,-1,-1,-1
21,1,1253.4,448.2,34.7,98.5,0.8999999761581421,-1,-1,-1
21,2,1099.4,439.2,36.7,108.7,0.9399999976158142,-1,-1,-1
21,3,1016.3,437.4,38.4,113.8,0.8899999856948853,-1,-1,-1
21,4,592.1,444.8,87.7,264.0,0.9599999785423279,-1,-1,-1
21,5,646.5,462.0,63.6,194.1,0.8999999761581421,-1,-1,-1
21,6,931.5,435.6,40.4,112.4,0.9100000262260437,-1,-1,-1
21,7,1493.8,412.8,187.3,410.6,0.9399999976158142,-1,-1,-1
21,8,1411.5,432.5,49.7,127.8,0.8700000047683716,-1,-1,-1
21,9,1581.8,430.1,165.0,365.2,0.9300000071525574,-1,-1,-1
21,10,487.7,461.2,89.3,243.1,0.9399999976158142,-1,-1,-1
21,11,455.8,444.2,118.3,290.3,0.949999988079071,-1,-1,-1
22,1,1253.0,447.8,34.8,99.0,0.8999999761581421,-1,-1,-1
22,2,1099.4,438.9,36.8,109.1,0.9399999976158142,-1,-1,-1
22,3,1016.7,437.2,38.4,113.5,0.8899999856948853,-1,-1,-1
22,4,593.2,444.8,88.4,264.0,0.9599999785423279,-1,-1,-1
22,5,645.8,461.6,63.3,193.6,0.8899999856948853,-1,-1,-1
22,6,931.2,435.2,40.9,113.5,0.9100000262260437,-1,-1,-1
22,7,1494.6,413.1,193.8,413.0,0.9399999976158142,-1,-1,-1
22,8,1415.2,431.9,49.7,128.1,0.8600000143051147,-1,-1,-1
22,9,1591.1,429.4,168.5,367.9,0.9300000071525574,-1,-1,-1
22,10,489.4,462.6,88.9,242.1,0.9399999976158142,-1,-1,-1
22,11,455.8,444.7,117.9,289.7,0.949999988079071,-1,-1,-1
23,1,1252.9,447.6,34.7,99.1,0.8999999761581421,-1,-1,-1
23,2,1099.4,439.0,36.8,109.3,0.9399999976158142,-1,-1,-1
23,3,1016.5,436.7,38.3,112.9,0.8799999952316284,-1,-1,-1
23,4,593.8,444.3,89.3,264.9,0.9599999785423279,-1,-1,-1
23,5,647.4,460.6,63.9,195.1,0.9100000262260437,-1,-1,-1
23,6,930.5,434.9,41.4,114.8,0.9100000262260437,-1,-1,-1
23,7,1495.4,412.2,200.0,416.9,0.9399999976158142,-1,-1,-1
23,8,1419.7,431.8,50.4,128.2,0.8799999952316284,-1,-1,-1
23,9,1597.9,427.3,171.8,372.4,0.9399999976158142,-1,-1,-1
23,10,490.5,462.6,88.9,242.7,0.9399999976158142,-1,-1,-1
23,11,458.5,445.3,117.2,288.0,0.949999988079071,-1,-1,-1
24,1,1252.6,447.8,34.4,98.8,0.8999999761581421,-1,-1,-1
24,2,1099.4,438.8,36.8,109.3,0.9399999976158142,-1,-1,-1
24,3,1016.4,436.7,38.2,112.3,0.8799999952316284,-1,-1,-1
24,4,594.2,443.7,90.0,265.7,0.9599999785423279,-1,-1,-1
24,5,647.8,460.0,64.3,196.2,0.9100000262260437,-1,-1,-1
24,6,930.4,435.0,41.2,114.4,0.9100000262260437,-1,-1,-1
24,7,1498.0,411.5,204.2,418.8,0.949999988079071,-1,-1,-1
24,8,1423.0,432.5,50.7,126.9,0.8999999761581421,-1,-1,-1
24,9,1609.7,424.2,173.7,376.7,0.9200000166893005,-1,-1,-1
24,10,492.5,463.3,88.5,242.2,0.9399999976158142,-1,-1,-1
24,11,460.9,445.0,117.3,288.5,0.949999988079071,-1,-1,-1
25,1,1251.8,447.1,34.7,100.0,0.8999999761581421,-1,-1,-1
25,2,1099.0,439.2,36.7,108.9,0.9399999976158142,-1,-1,-1
25,3,1016.6,438.1,37.7,110.2,0.8899999856948853,-1,-1,-1
25,4,594.1,442.6,91.1,267.7,0.9599999785423279,-1,-1,-1
25,5,648.0,458.9,65.1,198.3,0.9100000262260437,-1,-1,-1
25,6,930.5,434.8,40.9,113.8,0.9100000262260437,-1,-1,-1
25,7,1501.2,409.2,206.0,419.2,0.9300000071525574,-1,-1,-1
25,8,1425.3,431.2,52.2,128.2,0.8999999761581421,-1,-1,-1
25,9,1634.4,423.1,172.6,378.7,0.8999999761581421,-1,-1,-1
25,10,493.3,463.6,88.3,241.9,0.9300000071525574,-1,-1,-1
25,11,462.3,444.9,117.5,289.1,0.949999988079071,-1,-1,-1
26,1,1251.8,447.1,34.4,99.5,0.8999999761581421,-1,-1,-1
26,2,1098.4,439.4,36.6,108.8,0.9399999976158142,-1,-1,-1
26,3,1016.5,438.6,37.9,110.4,0.8899999856948853,-1,-1,-1
26,4,594.6,442.6,91.4,267.6,0.9599999785423279,-1,-1,-1
26,5,648.2,458.9,65.0,197.8,0.9100000262260437,-1,-1,-1
26,6,930.0,434.5,41.1,114.0,0.9200000166893005,-1,-1,-1
26,7,1505.1,406.3,207.9,422.1,0.9300000071525574,-1,-1,-1
26,8,1426.6,431.6,53.4,128.3,0.8899999856948853,-1,-1,-1
26,9,1652.9,420.8,173.0,381.2,0.8899999856948853,-1,-1,-1
26,10,494.8,462.6,88.2,242.5,0.9399999976158142,-1,-1,-1
26,11,463.8,444.7,117.4,289.6,0.9599999785423279,-1,-1,-1
27,1,1252.4,447.4,33.9,98.5,0.8999999761581421,-1,-1,-1
27,2,1098.2,439.4,36.6,108.7,0.9399999976158142,-1,-1,-1
27,3,1016.7,440.1,37.5,108.7,0.8600000143051147,-1,-1,-1
27,4,594.9,442.9,91.7,267.8,0.9599999785423279,-1,-1,-1
27,5,649.9,459.3,65.3,197.1,0.9100000262260437,-1,-1,-1
27,6,929.7,434.8,41.3,114.5,0.9200000166893005,-1,-1,-1
27,7,1513.8,403.3,207.9,424.3,0.9300000071525574,-1,-1,-1
27,8,1427.9,432.0,53.8,127.4,0.9100000262260437,-1,-1,-1
27,9,1665.1,418.5,174.5,383.1,0.8799999952316284,-1,-1,-1
27,10,495.0,461.3,88.5,244.1,0.9399999976158142,-1,-1,-1
27,11,465.7,444.3,117.2,290.5,0.949999988079071,-1,-1,-1
28,1,1252.2,447.7,33.6,98.0,0.8999999761581421,-1,-1,-1
28,2,1098.5,439.4,36.7,109.1,0.9300000071525574,-1,-1,-1
28,3,1016.3,440.5,37.4,108.5,0.8799999952316284,-1,-1,-1
28,4,595.3,443.0,92.1,268.7,0.9599999785423279,-1,-1,-1
28,5,651.5,459.1,66.4,198.1,0.9100000262260437,-1,-1,-1
28,6,929.7,435.4,41.3,114.3,0.9300000071525574,-1,-1,-1
28,7,1523.6,401.5,206.8,427.4,0.9300000071525574,-1,-1,-1
28,8,1428.7,432.0,54.7,127.1,0.8899999856948853,-1,-1,-1
28,9,1673.5,417.8,175.5,384.9,0.8899999856948853,-1,-1,-1
28,10,495.6,461.0,88.4,244.9,0.9399999976158142,-1,-1,-1
28,11,467.3,444.6,117.0,291.7,0.949999988079071,-1,-1,-1
29,1,1252.7,447.3,33.4,97.9,0.8999999761581421,-1,-1,-1
29,2,1098.7,439.4,36.7,109.3,0.9300000071525574,-1,-1,-1
29,3,1015.7,441.7,37.5,108.4,0.8899999856948853,-1,-1,-1
29,4,596.0,442.6,92.2,269.5,0.9599999785423279,-1,-1,-1
29,5,652.3,458.5,67.2,198.5,0.9100000262260437,-1,-1,-1
29,6,929.3,435.8,41.2,113.7,0.9200000166893005,-1,-1,-1
29,7,1536.1,399.5,204.3,430.8,0.9200000166893005,-1,-1,-1
29,8,1430.6,432.4,55.3,127.4,0.8999999761581421,-1,-1,-1
29,9,1678.9,415.8,177.9,389.1,0.9100000262260437,-1,-1,-1
29,10,495.4,458.9,89.2,248.1,0.9399999976158142,-1,-1,-1
29,11,468.5,444.8,116.5,292.2,0.949999988079071,-1,-1,-1
30,1,1252.9,447.7,33.3,97.4,0.8999999761581421,-1,-1,-1
30,2,1098.7,439.4,36.7,109.3,0.9399999976158142,-1,-1,-1
30,3,1014.2,441.7,38.1,109.8,0.8799999952316284,-1,-1,-1
30,4,597.7,442.9,92.2,269.8,0.9599999785423279,-1,-1,-1
30,5,652.6,458.3,66.9,197.8,0.9100000262260437,-1,-1,-1
30,6,929.0,435.8,41.5,114.4,0.9300000071525574,-1,-1,-1
30,7,1554.9,397.9,201.2,433.3,0.9100000262260437,-1,-1,-1
30,8,1432.5,432.5,54.7,126.2,0.8999999761581421,-1,-1,-1
30,9,1688.6,414.8,182.3,393.0,0.9200000166893005,-1,-1,-1
30,10,495.9,459.7,88.7,247.2,0.9399999976158142,-1,-1,-1
30,11,470.3,444.4,116.2,292.8,0.949999988079071,-1,-1,-1
31,1,1252.9,447.8,33.3,97.2,0.8999999761581421,-1,-1,-1
31,2,1098.8,439.4,36.7,109.4,0.9399999976158142,-1,-1,-1
31,3,1013.0,441.7,38.8,111.2,0.8899999856948853,-1,-1,-1
31,4,599.0,442.8,92.0,270.1,0.9599999785423279,-1,-1,-1
31,5,654.4,458.9,66.5,196.1,0.9100000262260437,-1,-1,-1
31,6,929.4,435.5,41.3,114.2,0.9200000166893005,-1,-1,-1
31,7,1572.4,397.3,198.3,436.4,0.9200000166893005,-1,-1,-1
31,8,1436.7,432.2,54.5,126.6,0.8899999856948853,-1,-1,-1
31,9,1696.7,415.8,186.7,397.5,0.9300000071525574,-1,-1,-1
31,10,495.9,458.2,89.2,249.1,0.9300000071525574,-1,-1,-1
31,11,472.1,444.7,115.6,293.0,0.949999988079071,-1,-1,-1
32,1,1252.9,447.6,33.3,97.2,0.8999999761581421,-1,-1,-1
32,2,1098.8,439.4,36.7,109.4,0.9300000071525574,-1,-1,-1
32,3,1012.6,442.5,38.0,109.1,0.8799999952316284,-1,-1,-1
32,4,600.9,443.4,91.5,269.5,0.9599999785423279,-1,-1,-1
32,5,654.7,459.8,66.7,195.9,0.9100000262260437,-1,-1,-1
32,6,929.6,435.4,41.3,114.2,0.9200000166893005,-1,-1,-1
32,7,1588.0,395.6,198.1,442.6,0.9200000166893005,-1,-1,-1
32,8,1439.3,431.8,54.0,126.8,0.8799999952316284,-1,-1,-1
32,9,1704.3,416.0,191.0,398.0,0.9200000166893005,-1,-1,-1
32,10,496.9,458.8,89.1,249.1,0.9300000071525574,-1,-1,-1
32,11,472.9,444.3,115.8,294.9,0.949999988079071,-1,-1,-1
33,1,1253.3,447.3,33.5,97.6,0.8999999761581421,-1,-1,-1
33,2,1098.9,439.7,36.5,108.9,0.9300000071525574,-1,-1,-1
33,3,1011.6,441.5,38.7,111.0,0.8899999856948853,-1,-1,-1
33,4,602.6,443.0,91.3,270.4,0.9599999785423279,-1,-1,-1
33,5,655.5,461.1,66.7,195.4,0.9200000166893005,-1,-1,-1
33,6,929.5,435.4,41.5,114.6,0.9200000166893005,-1,-1,-1
33,7,1599.1,395.4,199.4,450.6,0.9100000262260437,-1,-1,-1
33,8,1443.9,431.0,53.5,128.2,0.8600000143051147,-1,-1,-1
33,9,1710.9,413.0,196.9,404.3,0.8999999761581421,-1,-1,-1
33,10,497.8,457.7,89.0,249.1,0.9300000071525574,-1,-1,-1
33,11,474.5,445.1,115.5,295.6,0.949999988079071,-1,-1,-1
34,1,1253.5,447.4,33.4,97.3,0.8999999761581421,-1,-1,-1
34,2,1098.9,439.7,36.5,108.8,0.9300000071525574,-1,-1,-1
34,3,1010.3,441.8,39.0,111.7,0.8899999856948853,-1,-1,-1
34,4,604.2,443.5,90.5,269.6,0.9599999785423279,-1,-1,-1
34,5,657.1,462.0,66.9,194.8,0.9100000262260437,-1,-1,-1
34,6,929.7,435.6,41.3,114.3,0.9200000166893005,-1,-1,-1
34,7,1610.1,396.0,201.6,457.2,0.9300000071525574,-1,-1,-1
34,8,1448.5,430.5,52.8,128.7,0.8600000143051147,-1,-1,-1
34,9,1712.5,413.2,201.9,407.1,0.8999999761581421,-1,-1,-1
34,10,498.8,457.5,88.8,248.9,0.9300000071525574,-1,-1,-1
34,11,474.4,444.3,116.3,299.1,0.949999988079071,-1,-1,-1
35,1,1253.6,447.7,33.4,97.2,0.8999999761581421,-1,-1,-1
35,2,1098.4,439.5,36.6,109.1,0.9399999976158142,-1,-1,-1
35,3,1009.2,442.1,39.3,112.8,0.8899999856948853,-1,-1,-1
35,4,604.9,443.5,89.9,269.5,0.9599999785423279,-1,-1,-1
35,5,656.9,460.5,68.1,197.6,0.9200000166893005,-1,-1,-1
35,6,929.4,435.7,40.9,113.3,0.9100000262260437,-1,-1,-1
35,7,1620.4,396.7,203.5,460.6,0.9300000071525574,-1,-1,-1
35,8,1451.4,431.0,51.6,128.0,0.8500000238418579,-1,-1,-1
35,9,1712.1,416.9,203.5,403.2,0.9100000262260437,-1,-1,-1
35,10,499.4,457.9,88.4,247.8,0.9300000071525574,-1,-1,-1
35,11,474.3,443.7,116.9,302.5,0.949999988079071,-1,-1,-1
36,1,1253.4,446.9,34.0,98.5,0.8999999761581421,-1,-1,-1
36,2,1098.1,439.0,36.9,109.7,0.9399999976158142,-1,-1,-1
36,3,1008.4,441.5,39.6,113.3,0.8899999856948853,-1,-1,-1
36,4,605.9,443.2,89.4,269.7,0.949999988079071,-1,-1,-1
36,5,658.3,461.3,68.0,196.5,0.9200000166893005,-1,-1,-1
36,6,929.3,435.5,40.9,113.3,0.9200000166893005,-1,-1,-1
36,7,1633.6,397.7,207.9,464.1,0.9300000071525574,-1,-1,-1
36,8,1452.6,430.7,50.9,128.2,0.8700000047683716,-1,-1,-1
36,9,1711.5,415.2,207.7,406.0,0.9200000166893005,-1,-1,-1
36,10,499.1,455.8,89.1,250.1,0.9300000071525574,-1,-1,-1
36,11,474.1,443.5,117.8,306.8,0.949999988079071,-1,-1,-1
37,1,1253.9,447.3,33.7,97.7,0.8999999761581421,-1,-1,-1
37,2,1098.0,439.1,36.9,109.5,0.9399999976158142,-1,-1,-1
37,3,1008.2,441.3,39.3,112.5,0.8899999856948853,-1,-1,-1
37,4,607.4,443.2,88.8,269.7,0.9599999785423279,-1,-1,-1
37,5,658.8,460.7,69.0,197.8,0.9200000166893005,-1,-1,-1
37,6,929.3,435.4,40.8,112.9,0.9200000166893005,-1,-1,-1
37,7,1647.5,399.6,212.5,463.8,0.9300000071525574,-1,-1,-1
37,8,1453.7,430.2,50.8,128.7,0.8799999952316284,-1,-1,-1
37,9,1715.0,416.1,210.2,406.3,0.9100000262260437,-1,-1,-1
37,10,499.8,455.1,89.1,251.0,0.9300000071525574,-1,-1,-1
37,11,474.8,444.6,116.9,306.0,0.949999988079071,-1,-1,-1
38,1,1254.5,447.2,33.7,97.8,0.8999999761581421,-1,-1,-1
38,2,1098.4,439.3,36.9,109.9,0.9399999976158142,-1,-1,-1
38,3,1007.6,440.6,39.5,113.1,0.8999999761581421,-1,-1,-1
38,4,609.6,442.9,88.2,269.5,0.949999988079071,-1,-1,-1
38,5,660.2,460.9,69.5,197.9,0.9200000166893005,-1,-1,-1
38,6,929.8,435.6,40.7,112.8,0.9200000166893005,-1,-1,-1
38,7,1654.3,400.4,219.0,467.1,0.9399999976158142,-1,-1,-1
38,8,1455.9,430.9,50.6,127.1,0.8799999952316284,-1,-1,-1
38,9,1720.4,414.9,213.0,408.4,0.8999999761581421,-1,-1,-1
38,10,499.8,453.7,89.5,252.8,0.9300000071525574,-1,-1,-1
38,11,476.4,444.3,116.1,305.8,0.949999988079071,-1,-1,-1
39,1,1255.1,447.0,33.9,98.3,0.8999999761581421,-1,-1,-1
39,2,1098.6,439.2,36.9,109.6,0.9399999976158142,-1,-1,-1
39,3,1007.5,440.5,39.4,112.5,0.8999999761581421,-1,-1,-1
39,4,611.0,442.8,87.8,269.9,0.9599999785423279,-1,-1,-1
39,5,661.4,461.5,69.9,197.9,0.9200000166893005,-1,-1,-1
39,6,930.1,435.9,40.4,111.8,0.9200000166893005,-1,-1,-1
39,7,1656.6,400.3,224.9,469.6,0.9200000166893005,-1,-1,-1
39,8,1457.9,429.8,51.6,128.3,0.8700000047683716,-1,-1,-1
39,9,1725.8,413.8,215.7,411.9,0.8999999761581421,-1,-1,-1
39,10,499.8,452.8,89.6,253.9,0.9200000166893005,-1,-1,-1
39,11,476.5,444.2,116.8,310.2,0.949999988079071,-1,-1,-1
